id,date,season,year,month,hour,holiday,weekday,workingday,weather,atemp,casual,registered,count,kategori_atemp
238,2011-01-11,springer,2011,1,6 am,not holiday,tuesday,workday,mist & cloudy,0.1818,0,27,27,Dingin
239,2011-01-11,springer,2011,1,7 am,not holiday,tuesday,workday,mist & cloudy,0.2273,2,97,99,Dingin
240,2011-01-11,springer,2011,1,8 am,not holiday,tuesday,workday,mist & cloudy,0.2121,3,214,217,Dingin
241,2011-01-11,springer,2011,1,9 am,not holiday,tuesday,workday,mist & cloudy,0.197,3,127,130,Dingin
242,2011-01-11,springer,2011,1,10 am,not holiday,tuesday,workday,mist & cloudy,0.2121,3,51,54,Dingin
243,2011-01-11,springer,2011,1,11 am,not holiday,tuesday,workday,mist & cloudy,0.2121,4,31,35,Dingin
244,2011-01-11,springer,2011,1,12 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,2,55,57,Dingin
245,2011-01-11,springer,2011,1,1 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,6,46,52,Dingin
246,2011-01-11,springer,2011,1,2 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,3,60,63,Dingin
247,2011-01-11,springer,2011,1,3 pm,not holiday,tuesday,workday,mist & cloudy,0.197,2,45,47,Dingin
248,2011-01-11,springer,2011,1,4 pm,not holiday,tuesday,workday,mist & cloudy,0.1515,4,72,76,Dingin
249,2011-01-11,springer,2011,1,5 pm,not holiday,tuesday,workday,mist & cloudy,0.1515,6,130,136,Dingin
250,2011-01-11,springer,2011,1,6 pm,not holiday,tuesday,workday,light snow & light rain,0.1818,1,94,95,Dingin
251,2011-01-11,springer,2011,1,7 pm,not holiday,tuesday,workday,light snow & light rain,0.2273,0,51,51,Dingin
252,2011-01-11,springer,2011,1,8 pm,not holiday,tuesday,workday,light snow & light rain,0.1515,0,32,32,Dingin
253,2011-01-11,springer,2011,1,9 pm,not holiday,tuesday,workday,light snow & light rain,0.197,0,20,20,Dingin
254,2011-01-11,springer,2011,1,10 pm,not holiday,tuesday,workday,light snow & light rain,0.1818,1,28,29,Dingin
255,2011-01-11,springer,2011,1,11 pm,not holiday,tuesday,workday,light snow & light rain,0.197,1,18,19,Dingin
256,2011-01-12,springer,2011,1,12 am,not holiday,wednesday,workday,mist & cloudy,0.197,0,7,7,Dingin
257,2011-01-12,springer,2011,1,1 am,not holiday,wednesday,workday,mist & cloudy,0.1818,0,6,6,Dingin
258,2011-01-12,springer,2011,1,2 am,not holiday,wednesday,workday,clear & partly cloudy,0.1515,0,1,1,Dingin
259,2011-01-12,springer,2011,1,5 am,not holiday,wednesday,workday,clear & partly cloudy,0.1515,0,5,5,Dingin
260,2011-01-12,springer,2011,1,6 am,not holiday,wednesday,workday,clear & partly cloudy,0.1515,0,16,16,Dingin
261,2011-01-12,springer,2011,1,7 am,not holiday,wednesday,workday,clear & partly cloudy,0.1515,0,54,54,Dingin
262,2011-01-12,springer,2011,1,8 am,not holiday,wednesday,workday,clear & partly cloudy,0.1667,3,125,128,Dingin
263,2011-01-12,springer,2011,1,9 am,not holiday,wednesday,workday,clear & partly cloudy,0.1364,3,78,81,Dingin
264,2011-01-12,springer,2011,1,10 am,not holiday,wednesday,workday,clear & partly cloudy,0.1818,0,39,39,Dingin
265,2011-01-12,springer,2011,1,11 am,not holiday,wednesday,workday,clear & partly cloudy,0.1818,3,32,35,Dingin
266,2011-01-12,springer,2011,1,12 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1515,3,52,55,Dingin
267,2011-01-12,springer,2011,1,1 pm,not holiday,wednesday,workday,clear & partly cloudy,0.197,0,49,49,Dingin
268,2011-01-12,springer,2011,1,2 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1818,0,44,44,Dingin
269,2011-01-12,springer,2011,1,3 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1667,1,48,49,Dingin
270,2011-01-12,springer,2011,1,4 pm,not holiday,wednesday,workday,clear & partly cloudy,0.197,5,63,68,Dingin
271,2011-01-12,springer,2011,1,5 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1818,0,139,139,Dingin
272,2011-01-12,springer,2011,1,6 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1515,2,135,137,Dingin
273,2011-01-12,springer,2011,1,7 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1515,1,82,83,Dingin
274,2011-01-12,springer,2011,1,8 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1364,2,54,56,Dingin
275,2011-01-12,springer,2011,1,9 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1364,0,57,57,Dingin
276,2011-01-12,springer,2011,1,10 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1212,1,32,33,Dingin
277,2011-01-12,springer,2011,1,11 pm,not holiday,wednesday,workday,clear & partly cloudy,0.1061,1,19,20,Dingin
278,2011-01-13,springer,2011,1,12 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,1,6,7,Dingin
279,2011-01-13,springer,2011,1,1 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,2,2,Dingin
280,2011-01-13,springer,2011,1,2 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,2,2,Dingin
281,2011-01-13,springer,2011,1,3 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,3,3,Dingin
282,2011-01-13,springer,2011,1,4 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,4,4,Dingin
283,2011-01-13,springer,2011,1,5 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,3,3,Dingin
284,2011-01-13,springer,2011,1,6 am,not holiday,thursday,workday,clear & partly cloudy,0.1515,0,28,28,Dingin
285,2011-01-13,springer,2011,1,7 am,not holiday,thursday,workday,clear & partly cloudy,0.1515,0,72,72,Dingin
286,2011-01-13,springer,2011,1,8 am,not holiday,thursday,workday,clear & partly cloudy,0.1364,5,197,202,Dingin
287,2011-01-13,springer,2011,1,9 am,not holiday,thursday,workday,clear & partly cloudy,0.1212,2,137,139,Dingin
288,2011-01-13,springer,2011,1,10 am,not holiday,thursday,workday,mist & cloudy,0.1364,2,36,38,Dingin
289,2011-01-13,springer,2011,1,11 am,not holiday,thursday,workday,mist & cloudy,0.1667,4,33,37,Dingin
290,2011-01-13,springer,2011,1,12 pm,not holiday,thursday,workday,clear & partly cloudy,0.1667,3,49,52,Dingin
291,2011-01-13,springer,2011,1,1 pm,not holiday,thursday,workday,clear & partly cloudy,0.197,2,81,83,Dingin
292,2011-01-13,springer,2011,1,2 pm,not holiday,thursday,workday,clear & partly cloudy,0.197,3,39,42,Dingin
293,2011-01-13,springer,2011,1,3 pm,not holiday,thursday,workday,clear & partly cloudy,0.2121,5,55,60,Dingin
294,2011-01-13,springer,2011,1,4 pm,not holiday,thursday,workday,clear & partly cloudy,0.2121,2,76,78,Dingin
295,2011-01-13,springer,2011,1,5 pm,not holiday,thursday,workday,clear & partly cloudy,0.1818,4,158,162,Dingin
296,2011-01-13,springer,2011,1,6 pm,not holiday,thursday,workday,clear & partly cloudy,0.1818,3,141,144,Dingin
297,2011-01-13,springer,2011,1,7 pm,not holiday,thursday,workday,clear & partly cloudy,0.1515,1,98,99,Dingin
298,2011-01-13,springer,2011,1,8 pm,not holiday,thursday,workday,clear & partly cloudy,0.1515,0,64,64,Dingin
299,2011-01-13,springer,2011,1,9 pm,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,40,40,Dingin
300,2011-01-13,springer,2011,1,10 pm,not holiday,thursday,workday,clear & partly cloudy,0.1212,0,30,30,Dingin
301,2011-01-13,springer,2011,1,11 pm,not holiday,thursday,workday,clear & partly cloudy,0.1364,1,14,15,Dingin
302,2011-01-14,springer,2011,1,12 am,not holiday,friday,workday,clear & partly cloudy,0.1364,0,14,14,Dingin
303,2011-01-14,springer,2011,1,1 am,not holiday,friday,workday,clear & partly cloudy,0.1212,0,5,5,Dingin
304,2011-01-14,springer,2011,1,2 am,not holiday,friday,workday,clear & partly cloudy,0.1212,0,1,1,Dingin
305,2011-01-14,springer,2011,1,3 am,not holiday,friday,workday,clear & partly cloudy,0.1364,0,1,1,Dingin
306,2011-01-14,springer,2011,1,5 am,not holiday,friday,workday,clear & partly cloudy,0.1364,0,8,8,Dingin
307,2011-01-14,springer,2011,1,6 am,not holiday,friday,workday,clear & partly cloudy,0.1818,0,17,17,Dingin
308,2011-01-14,springer,2011,1,7 am,not holiday,friday,workday,clear & partly cloudy,0.1212,0,70,70,Dingin
309,2011-01-14,springer,2011,1,8 am,not holiday,friday,workday,clear & partly cloudy,0.1667,2,156,158,Dingin
310,2011-01-14,springer,2011,1,9 am,not holiday,friday,workday,clear & partly cloudy,0.1515,0,117,117,Dingin
311,2011-01-14,springer,2011,1,10 am,not holiday,friday,workday,clear & partly cloudy,0.1818,4,40,44,Dingin
312,2011-01-14,springer,2011,1,11 am,not holiday,friday,workday,clear & partly cloudy,0.1667,6,47,53,Dingin
313,2011-01-14,springer,2011,1,12 pm,not holiday,friday,workday,clear & partly cloudy,0.197,2,59,61,Dingin
314,2011-01-14,springer,2011,1,1 pm,not holiday,friday,workday,clear & partly cloudy,0.197,4,73,77,Dingin
315,2011-01-14,springer,2011,1,2 pm,not holiday,friday,workday,clear & partly cloudy,0.2121,5,59,64,Dingin
316,2011-01-14,springer,2011,1,3 pm,not holiday,friday,workday,clear & partly cloudy,0.2424,9,59,68,Dingin
317,2011-01-14,springer,2011,1,4 pm,not holiday,friday,workday,clear & partly cloudy,0.2424,3,87,90,Dingin
318,2011-01-14,springer,2011,1,5 pm,not holiday,friday,workday,clear & partly cloudy,0.2273,4,155,159,Dingin
319,2011-01-14,springer,2011,1,6 pm,not holiday,friday,workday,clear & partly cloudy,0.2576,5,134,139,Dingin
320,2011-01-14,springer,2011,1,7 pm,not holiday,friday,workday,clear & partly cloudy,0.197,3,89,92,Dingin
321,2011-01-14,springer,2011,1,8 pm,not holiday,friday,workday,clear & partly cloudy,0.2424,0,68,68,Dingin
322,2011-01-14,springer,2011,1,9 pm,not holiday,friday,workday,clear & partly cloudy,0.2273,4,48,52,Dingin
323,2011-01-14,springer,2011,1,10 pm,not holiday,friday,workday,mist & cloudy,0.2273,2,34,36,Dingin
324,2011-01-14,springer,2011,1,11 pm,not holiday,friday,workday,mist & cloudy,0.2424,1,26,27,Dingin
325,2011-01-15,springer,2011,1,12 am,not holiday,saturday,restday,clear & partly cloudy,0.2424,3,25,28,Dingin
326,2011-01-15,springer,2011,1,1 am,not holiday,saturday,restday,mist & cloudy,0.197,2,18,20,Dingin
327,2011-01-15,springer,2011,1,2 am,not holiday,saturday,restday,mist & cloudy,0.197,0,12,12,Dingin
328,2011-01-15,springer,2011,1,3 am,not holiday,saturday,restday,mist & cloudy,0.2273,1,7,8,Dingin
329,2011-01-15,springer,2011,1,4 am,not holiday,saturday,restday,mist & cloudy,0.2273,0,5,5,Dingin
330,2011-01-15,springer,2011,1,5 am,not holiday,saturday,restday,clear & partly cloudy,0.2273,0,1,1,Dingin
331,2011-01-15,springer,2011,1,6 am,not holiday,saturday,restday,clear & partly cloudy,0.1667,1,2,3,Dingin
332,2011-01-15,springer,2011,1,7 am,not holiday,saturday,restday,clear & partly cloudy,0.2121,1,9,10,Dingin
333,2011-01-15,springer,2011,1,8 am,not holiday,saturday,restday,clear & partly cloudy,0.1515,1,22,23,Dingin
334,2011-01-15,springer,2011,1,9 am,not holiday,saturday,restday,clear & partly cloudy,0.1818,2,31,33,Dingin
335,2011-01-15,springer,2011,1,10 am,not holiday,saturday,restday,clear & partly cloudy,0.197,2,57,59,Dingin
336,2011-01-15,springer,2011,1,11 am,not holiday,saturday,restday,clear & partly cloudy,0.197,18,54,72,Dingin
337,2011-01-15,springer,2011,1,12 pm,not holiday,saturday,restday,clear & partly cloudy,0.2273,15,74,89,Dingin
338,2011-01-15,springer,2011,1,1 pm,not holiday,saturday,restday,clear & partly cloudy,0.2576,21,80,101,Dingin
339,2011-01-15,springer,2011,1,2 pm,not holiday,saturday,restday,clear & partly cloudy,0.2879,26,92,118,Dingin
340,2011-01-15,springer,2011,1,3 pm,not holiday,saturday,restday,mist & cloudy,0.3182,21,108,129,Sedang
341,2011-01-15,springer,2011,1,4 pm,not holiday,saturday,restday,mist & cloudy,0.3333,33,95,128,Sedang
342,2011-01-15,springer,2011,1,5 pm,not holiday,saturday,restday,mist & cloudy,0.303,29,54,83,Sedang
343,2011-01-15,springer,2011,1,6 pm,not holiday,saturday,restday,mist & cloudy,0.2879,15,69,84,Dingin
344,2011-01-15,springer,2011,1,7 pm,not holiday,saturday,restday,mist & cloudy,0.303,14,60,74,Sedang
345,2011-01-15,springer,2011,1,8 pm,not holiday,saturday,restday,mist & cloudy,0.303,6,35,41,Sedang
346,2011-01-15,springer,2011,1,9 pm,not holiday,saturday,restday,mist & cloudy,0.303,6,51,57,Sedang
347,2011-01-15,springer,2011,1,10 pm,not holiday,saturday,restday,mist & cloudy,0.3182,0,26,26,Sedang
348,2011-01-15,springer,2011,1,11 pm,not holiday,saturday,restday,clear & partly cloudy,0.2879,5,39,44,Dingin
349,2011-01-16,springer,2011,1,12 am,not holiday,sunday,restday,clear & partly cloudy,0.303,6,33,39,Sedang
350,2011-01-16,springer,2011,1,1 am,not holiday,sunday,restday,clear & partly cloudy,0.2727,4,19,23,Dingin
351,2011-01-16,springer,2011,1,2 am,not holiday,sunday,restday,clear & partly cloudy,0.2879,3,13,16,Dingin
352,2011-01-16,springer,2011,1,3 am,not holiday,sunday,restday,clear & partly cloudy,0.2727,9,6,15,Dingin
353,2011-01-16,springer,2011,1,4 am,not holiday,sunday,restday,clear & partly cloudy,0.2576,0,1,1,Dingin
354,2011-01-16,springer,2011,1,5 am,not holiday,sunday,restday,mist & cloudy,0.2576,1,1,2,Dingin
355,2011-01-16,springer,2011,1,6 am,not holiday,sunday,restday,mist & cloudy,0.2576,0,1,1,Dingin
356,2011-01-16,springer,2011,1,7 am,not holiday,sunday,restday,mist & cloudy,0.2121,0,3,3,Dingin
357,2011-01-16,springer,2011,1,8 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,0,18,18,Dingin
358,2011-01-16,springer,2011,1,9 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,3,29,32,Dingin
359,2011-01-16,springer,2011,1,10 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,8,71,79,Dingin
360,2011-01-16,springer,2011,1,11 am,not holiday,sunday,restday,clear & partly cloudy,0.2273,23,70,93,Dingin
361,2011-01-16,springer,2011,1,12 pm,not holiday,sunday,restday,clear & partly cloudy,0.2121,29,75,104,Dingin
362,2011-01-16,springer,2011,1,1 pm,not holiday,sunday,restday,clear & partly cloudy,0.2273,23,95,118,Dingin
363,2011-01-16,springer,2011,1,2 pm,not holiday,sunday,restday,clear & partly cloudy,0.2727,22,69,91,Dingin
364,2011-01-16,springer,2011,1,3 pm,not holiday,sunday,restday,clear & partly cloudy,0.2424,35,78,113,Dingin
365,2011-01-16,springer,2011,1,4 pm,not holiday,sunday,restday,clear & partly cloudy,0.2273,22,77,99,Dingin
366,2011-01-16,springer,2011,1,5 pm,not holiday,sunday,restday,clear & partly cloudy,0.2121,23,82,105,Dingin
367,2011-01-16,springer,2011,1,6 pm,not holiday,sunday,restday,clear & partly cloudy,0.2121,11,56,67,Dingin
368,2011-01-16,springer,2011,1,7 pm,not holiday,sunday,restday,clear & partly cloudy,0.197,14,47,61,Dingin
369,2011-01-16,springer,2011,1,8 pm,not holiday,sunday,restday,clear & partly cloudy,0.197,7,50,57,Dingin
370,2011-01-16,springer,2011,1,9 pm,not holiday,sunday,restday,clear & partly cloudy,0.197,6,22,28,Dingin
371,2011-01-16,springer,2011,1,10 pm,not holiday,sunday,restday,mist & cloudy,0.2121,2,19,21,Dingin
372,2011-01-16,springer,2011,1,11 pm,not holiday,sunday,restday,mist & cloudy,0.2273,0,18,18,Dingin
373,2011-01-17,springer,2011,1,12 am,holiday,monday,restday,mist & cloudy,0.197,1,16,17,Dingin
374,2011-01-17,springer,2011,1,1 am,holiday,monday,restday,mist & cloudy,0.197,1,15,16,Dingin
375,2011-01-17,springer,2011,1,2 am,holiday,monday,restday,mist & cloudy,0.1667,0,8,8,Dingin
376,2011-01-17,springer,2011,1,3 am,holiday,monday,restday,mist & cloudy,0.1818,0,2,2,Dingin
377,2011-01-17,springer,2011,1,4 am,holiday,monday,restday,mist & cloudy,0.197,1,2,3,Dingin
378,2011-01-17,springer,2011,1,5 am,holiday,monday,restday,mist & cloudy,0.197,0,1,1,Dingin
379,2011-01-17,springer,2011,1,6 am,holiday,monday,restday,mist & cloudy,0.1818,0,5,5,Dingin
380,2011-01-17,springer,2011,1,7 am,holiday,monday,restday,mist & cloudy,0.1818,4,9,13,Dingin
381,2011-01-17,springer,2011,1,8 am,holiday,monday,restday,mist & cloudy,0.1515,3,30,33,Dingin
382,2011-01-17,springer,2011,1,9 am,holiday,monday,restday,mist & cloudy,0.1515,8,39,47,Dingin
383,2011-01-17,springer,2011,1,10 am,holiday,monday,restday,mist & cloudy,0.1515,7,50,57,Dingin
384,2011-01-17,springer,2011,1,11 am,holiday,monday,restday,mist & cloudy,0.1515,9,55,64,Dingin
385,2011-01-17,springer,2011,1,12 pm,holiday,monday,restday,mist & cloudy,0.197,10,70,80,Dingin
386,2011-01-17,springer,2011,1,1 pm,holiday,monday,restday,mist & cloudy,0.197,13,80,93,Dingin
387,2011-01-17,springer,2011,1,2 pm,holiday,monday,restday,mist & cloudy,0.2121,12,74,86,Dingin
388,2011-01-17,springer,2011,1,3 pm,holiday,monday,restday,mist & cloudy,0.2121,21,72,93,Dingin
389,2011-01-17,springer,2011,1,4 pm,holiday,monday,restday,mist & cloudy,0.2121,6,76,82,Dingin
390,2011-01-17,springer,2011,1,5 pm,holiday,monday,restday,clear & partly cloudy,0.197,4,67,71,Dingin
391,2011-01-17,springer,2011,1,6 pm,holiday,monday,restday,mist & cloudy,0.1667,7,85,92,Dingin
392,2011-01-17,springer,2011,1,7 pm,holiday,monday,restday,light snow & light rain,0.1818,2,58,60,Dingin
393,2011-01-17,springer,2011,1,8 pm,holiday,monday,restday,light snow & light rain,0.1515,4,29,33,Dingin
394,2011-01-17,springer,2011,1,9 pm,holiday,monday,restday,light snow & light rain,0.1515,3,24,27,Dingin
395,2011-01-17,springer,2011,1,10 pm,holiday,monday,restday,light snow & light rain,0.1212,0,13,13,Dingin
396,2011-01-17,springer,2011,1,11 pm,holiday,monday,restday,light snow & light rain,0.1364,1,3,4,Dingin
397,2011-01-18,springer,2011,1,12 pm,not holiday,tuesday,workday,mist & cloudy,0.1818,0,3,3,Dingin
398,2011-01-18,springer,2011,1,1 pm,not holiday,tuesday,workday,mist & cloudy,0.197,0,22,22,Dingin
399,2011-01-18,springer,2011,1,2 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,2,26,28,Dingin
400,2011-01-18,springer,2011,1,3 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,3,32,35,Dingin
401,2011-01-18,springer,2011,1,4 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,0,61,61,Dingin
402,2011-01-18,springer,2011,1,5 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,1,124,125,Dingin
403,2011-01-18,springer,2011,1,6 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,1,132,133,Dingin
404,2011-01-18,springer,2011,1,7 pm,not holiday,tuesday,workday,mist & cloudy,0.2273,1,98,99,Dingin
405,2011-01-18,springer,2011,1,8 pm,not holiday,tuesday,workday,mist & cloudy,0.2727,0,83,83,Dingin
406,2011-01-18,springer,2011,1,9 pm,not holiday,tuesday,workday,mist & cloudy,0.2424,0,41,41,Dingin
407,2011-01-18,springer,2011,1,10 pm,not holiday,tuesday,workday,mist & cloudy,0.2576,0,33,33,Dingin
408,2011-01-18,springer,2011,1,11 pm,not holiday,tuesday,workday,mist & cloudy,0.2727,1,19,20,Dingin
409,2011-01-19,springer,2011,1,12 am,not holiday,wednesday,workday,mist & cloudy,0.2727,0,3,3,Dingin
410,2011-01-19,springer,2011,1,1 am,not holiday,wednesday,workday,light snow & light rain,0.2273,1,6,7,Dingin
411,2011-01-19,springer,2011,1,2 am,not holiday,wednesday,workday,light snow & light rain,0.2273,0,3,3,Dingin
412,2011-01-19,springer,2011,1,4 am,not holiday,wednesday,workday,light snow & light rain,0.2273,1,1,2,Dingin
413,2011-01-19,springer,2011,1,5 am,not holiday,wednesday,workday,mist & cloudy,0.2576,0,7,7,Dingin
414,2011-01-19,springer,2011,1,6 am,not holiday,wednesday,workday,mist & cloudy,0.2576,0,32,32,Dingin
415,2011-01-19,springer,2011,1,7 am,not holiday,wednesday,workday,mist & cloudy,0.2576,1,89,90,Dingin
416,2011-01-19,springer,2011,1,8 am,not holiday,wednesday,workday,mist & cloudy,0.2576,1,196,197,Dingin
417,2011-01-19,springer,2011,1,9 am,not holiday,wednesday,workday,mist & cloudy,0.2576,2,107,109,Dingin
418,2011-01-19,springer,2011,1,10 am,not holiday,wednesday,workday,mist & cloudy,0.2727,1,46,47,Dingin
419,2011-01-19,springer,2011,1,11 am,not holiday,wednesday,workday,mist & cloudy,0.303,5,47,52,Sedang
420,2011-01-19,springer,2011,1,12 pm,not holiday,wednesday,workday,mist & cloudy,0.3182,5,65,70,Sedang
421,2011-01-19,springer,2011,1,1 pm,not holiday,wednesday,workday,clear & partly cloudy,0.4091,11,67,78,Sedang
422,2011-01-19,springer,2011,1,2 pm,not holiday,wednesday,workday,clear & partly cloudy,0.4091,7,68,75,Sedang
423,2011-01-19,springer,2011,1,3 pm,not holiday,wednesday,workday,clear & partly cloudy,0.4091,4,78,82,Sedang
424,2011-01-19,springer,2011,1,4 pm,not holiday,wednesday,workday,clear & partly cloudy,0.3939,10,94,104,Sedang
425,2011-01-19,springer,2011,1,5 pm,not holiday,wednesday,workday,clear & partly cloudy,0.3333,7,190,197,Sedang
426,2011-01-19,springer,2011,1,6 pm,not holiday,wednesday,workday,clear & partly cloudy,0.3182,5,156,161,Sedang
427,2011-01-19,springer,2011,1,7 pm,not holiday,wednesday,workday,clear & partly cloudy,0.2879,4,108,112,Dingin
